wall_time,step,Explore/Intrinsic_success_percent
1653115396.8235254,5200,0.0
1653115731.302329,10300,0.0392156862745098
1653115963.972285,15400,0.09803921568627451
1653116291.9369428,20500,0.09803921568627451
1653116525.8067794,25600,0.27450980392156865
1653116833.4709668,30700,0.6666666666666666
1653117069.0651357,35800,0.9803921568627451
1653117354.423049,40900,0.9411764705882353
1653117590.4940777,46000,0.9411764705882353
1653117864.9482155,51100,0.9803921568627451
1653118100.0758142,56200,0.9803921568627451
1653118369.0428238,61300,1.0
1653118604.5238578,66400,1.0
1653118870.950759,71500,1.0
1653119107.4981017,76600,1.0
1653119373.961169,81700,0.9803921568627451
1653119610.4184012,86800,1.0
1653119873.7543337,91900,1.0
1653120110.79087,97000,0.9607843137254902
1653120374.965153,102100,1.0
1653120610.8911104,107200,1.0
1653120871.296278,112300,1.0
1653121107.2709117,117400,0.9803921568627451
1653121364.975611,122500,1.0
1653121601.505496,127600,0.9411764705882353
1653121858.970629,132700,1.0
1653122096.2270432,137800,0.9803921568627451
1653122357.870345,142900,1.0
1653122595.6665957,148000,0.9803921568627451
1653122852.7674503,153100,1.0
1653123089.9906652,158200,1.0
1653123347.8590603,163300,1.0
1653123584.8252597,168400,1.0
1653123839.6797564,173500,1.0
1653124076.6315293,178600,0.9607843137254902
1653124334.131055,183700,1.0
1653124571.2495215,188800,1.0
1653124827.0664947,193900,1.0
1653125064.11104,199000,0.9803921568627451
1653125320.7034976,204100,1.0
1653125557.7192948,209200,1.0
1653125813.8386722,214300,1.0
1653126050.8420362,219400,1.0
1653126307.012376,224500,1.0
1653126543.698842,229600,1.0
1653126799.6662238,234700,1.0
1653127036.9887545,239800,1.0
1653127292.252358,244900,0.9803921568627451
1653127529.454635,250000,0.9803921568627451
1653127785.129753,255100,1.0
1653128041.2993956,260200,1.0
1653128279.3543081,265300,1.0
1653128535.3456795,270400,1.0
1653128773.2935724,275500,1.0
1653129032.4174383,280600,1.0
1653129269.6009643,285700,1.0
1653129526.9706712,290800,0.9411764705882353
1653129764.6976397,295900,1.0
1653130021.4675784,301000,1.0
1653130258.881414,306100,1.0
1653130515.1329381,311200,1.0
1653130753.1372437,316300,1.0
1653131010.182003,321400,1.0
1653131248.6216722,326500,1.0
1653131504.5661068,331600,1.0
1653131741.7478883,336700,1.0
1653131997.9371367,341800,1.0
1653132235.2237334,346900,1.0
1653132492.0815794,352000,1.0
1653132729.310049,357100,1.0
1653132985.8518512,362200,1.0
1653133223.853618,367300,1.0
1653133479.9479482,372400,0.9803921568627451
1653133717.7935362,377500,1.0
1653133974.52903,382600,1.0
1653134212.0268517,387700,1.0
1653134468.7963264,392800,0.9803921568627451
1653134706.131281,397900,1.0
1653134962.8160827,403000,1.0
1653135200.1711237,408100,1.0
1653135456.8008428,413200,1.0
1653135694.3904133,418300,1.0
1653135950.7182677,423400,1.0
1653136188.7763212,428500,1.0
1653136445.726167,433600,1.0
1653136682.9604545,438700,1.0
1653136939.6244185,443800,1.0
1653137177.164677,448900,1.0
1653137434.2600448,454000,1.0
1653137672.075591,459100,1.0
1653137928.0420833,464200,1.0
1653138166.0480433,469300,1.0
1653138422.9045968,474400,1.0
1653138660.7226932,479500,1.0
1653138917.2061496,484600,1.0
1653139154.5711622,489700,1.0
1653139414.399837,494800,1.0
1653139657.8445144,499900,1.0
1653139921.3462265,505000,1.0
1653140183.1939256,510100,1.0
1653140425.3168616,515200,1.0
1653140690.4329023,520300,1.0
1653140927.5610287,525400,1.0
1653141185.746176,530500,1.0
1653141423.3066442,535600,1.0
1653141680.9410224,540700,1.0
1653141919.1445558,545800,1.0
1653142176.8527997,550900,1.0
1653142414.937138,556000,1.0
1653142678.905925,561100,0.9803921568627451
1653142917.7474515,566200,1.0
1653143176.49285,571300,1.0
1653143414.4934533,576400,1.0
1653143672.4212132,581500,1.0
1653143909.8147905,586600,1.0
1653144166.7940986,591700,1.0
1653144405.1868172,596800,1.0
1653144662.15177,601900,1.0
1653144899.6396403,607000,1.0
1653145156.034032,612100,1.0
1653145394.036815,617200,1.0
1653145651.6251748,622300,1.0
1653145889.2880363,627400,1.0
1653146147.2359033,632500,1.0
1653146385.2529068,637600,1.0
1653146643.231628,642700,1.0
1653146880.7234395,647800,1.0
1653147138.5195496,652900,1.0
1653147376.0599356,658000,1.0
1653147632.9656453,663100,1.0
1653147870.095498,668200,1.0
1653148130.1660247,673300,1.0
1653148372.1552596,678400,1.0
1653148633.3772945,683500,1.0
1653148872.160403,688600,1.0
1653149130.2832458,693700,1.0
1653149368.0103855,698800,0.9803921568627451
1653149627.158776,703900,1.0
1653149864.8040414,709000,1.0
1653150123.7902658,714100,1.0
1653150361.3921335,719200,1.0
1653150618.4441366,724300,1.0
1653150856.3424463,729400,0.9803921568627451
1653151114.4243767,734500,1.0
1653151352.4473107,739600,1.0
1653151610.662295,744700,1.0
1653151848.493023,749800,1.0
1653152105.8726203,754900,1.0
1653152344.082489,760000,1.0
1653152602.6433356,765100,1.0
1653152860.7763634,770200,1.0
1653153098.6956096,775300,1.0
1653153356.7219837,780400,1.0
1653153594.5349135,785500,1.0
1653153853.0490339,790600,1.0
1653154090.7836554,795700,1.0
1653154349.4709764,800800,1.0
1653154587.0145524,805900,1.0
1653154846.7806222,811000,1.0
1653155084.6240497,816100,1.0
1653155343.1332493,821200,1.0
1653155580.998116,826300,1.0
1653155838.7272565,831400,1.0
1653156077.085717,836500,1.0
1653156334.9896905,841600,1.0
1653156572.675541,846700,0.9803921568627451
1653156830.7187822,851800,1.0
1653157068.879418,856900,1.0
1653157327.6768198,862000,1.0
1653157565.3737166,867100,1.0
1653157823.5027769,872200,1.0
1653158061.2244403,877300,1.0
1653158319.8446064,882400,1.0
1653158557.4223542,887500,1.0
1653158816.9318936,892600,1.0
1653159054.6469865,897700,1.0
1653159312.786208,902800,1.0
1653159550.5135772,907900,1.0
1653159809.8149915,913000,1.0
1653160047.4651499,918100,1.0
1653160305.6874516,923200,1.0
1653160543.784897,928300,1.0
1653160802.616491,933400,1.0
1653161040.7751508,938500,1.0
1653161299.3010786,943600,1.0
1653161537.152349,948700,1.0
1653161797.2613673,953800,1.0
1653162040.1632173,958900,1.0
1653162303.8855543,964000,1.0
1653162544.2800195,969100,1.0
1653162807.0925105,974200,0.9803921568627451
1653163047.824108,979300,1.0
1653163311.8356564,984400,0.9803921568627451
1653163556.3748372,989500,1.0
